"seed","modelindex","seedmod"
124345883,1197,"124345883.1197"
158549267,1197,"158549267.1197"
176903477,1197,"176903477.1197"
293379938,1197,"293379938.1197"
553958512,1197,"553958512.1197"
564383785,1197,"564383785.1197"
613991555,1197,"613991555.1197"
644289465,1197,"644289465.1197"
767405138,1197,"767405138.1197"
773013889,1197,"773013889.1197"
800671986,1197,"800671986.1197"
829606697,1197,"829606697.1197"
829790803,1197,"829790803.1197"
835584094,1197,"835584094.1197"
884298832,1197,"884298832.1197"
916659413,1197,"916659413.1197"
953770406,1197,"953770406.1197"
988320027,1197,"988320027.1197"
1111628040,1197,"1111628040.1197"
1163216082,1197,"1163216082.1197"
1191789054,1197,"1191789054.1197"
1429158895,1197,"1429158895.1197"
1440576054,1197,"1440576054.1197"
1499941704,1197,"1499941704.1197"
1535973786,1197,"1535973786.1197"
2099250300,1197,"2099250300.1197"
2160468435,1197,"2160468435.1197"
2190430610,1197,"2190430610.1197"
2218270587,1197,"2218270587.1197"
2235104824,1197,"2235104824.1197"
2328441983,1197,"2328441983.1197"
2414432728,1197,"2414432728.1197"
2456740393,1197,"2456740393.1197"
2463684711,1197,"2463684711.1197"
2589851716,1197,"2589851716.1197"
2603746130,1197,"2603746130.1197"
2621070261,1197,"2621070261.1197"
2640028681,1197,"2640028681.1197"
2767825865,1197,"2767825865.1197"
2848726040,1197,"2848726040.1197"
2886618128,1197,"2886618128.1197"
2894940099,1197,"2894940099.1197"
2977044203,1197,"2977044203.1197"
2994725687,1197,"2994725687.1197"
3056777668,1197,"3056777668.1197"
3162864798,1197,"3162864798.1197"
3216928058,1197,"3216928058.1197"
3735160950,1197,"3735160950.1197"
3899598976,1197,"3899598976.1197"
3925196109,1197,"3925196109.1197"
3992150825,1197,"3992150825.1197"
4077204288,1197,"4077204288.1197"
749138265,1200,"749138265.1200"
773013889,1200,"773013889.1200"
835584094,1200,"835584094.1200"
1448329200,1200,"1448329200.1200"
3522021942,1200,"3522021942.1200"
206043678,1202,"206043678.1202"
2463684711,1202,"2463684711.1202"
2587638222,1202,"2587638222.1202"
52226503,1203,"52226503.1203"
73653774,1203,"73653774.1203"
123933562,1203,"123933562.1203"
124345883,1203,"124345883.1203"
176903477,1203,"176903477.1203"
206043678,1203,"206043678.1203"
283359780,1203,"283359780.1203"
293379938,1203,"293379938.1203"
313404950,1203,"313404950.1203"
440086838,1203,"440086838.1203"
613991555,1203,"613991555.1203"
749138265,1203,"749138265.1203"
767405138,1203,"767405138.1203"
773013889,1203,"773013889.1203"
800671986,1203,"800671986.1203"
829606697,1203,"829606697.1203"
835584094,1203,"835584094.1203"
902336083,1203,"902336083.1203"
916659413,1203,"916659413.1203"
953770406,1203,"953770406.1203"
1068544293,1203,"1068544293.1203"
1191789054,1203,"1191789054.1203"
1368383213,1203,"1368383213.1203"
1410827373,1203,"1410827373.1203"
1448329200,1203,"1448329200.1203"
1499941704,1203,"1499941704.1203"
1535973786,1203,"1535973786.1203"
1763963450,1203,"1763963450.1203"
1931309650,1203,"1931309650.1203"
2190430610,1203,"2190430610.1203"
2235104824,1203,"2235104824.1203"
2328441983,1203,"2328441983.1203"
2387158051,1203,"2387158051.1203"
2396060786,1203,"2396060786.1203"
2408622171,1203,"2408622171.1203"
2414432728,1203,"2414432728.1203"
2448221675,1203,"2448221675.1203"
2456740393,1203,"2456740393.1203"
2587638222,1203,"2587638222.1203"
2589851716,1203,"2589851716.1203"
2603746130,1203,"2603746130.1203"
2640028681,1203,"2640028681.1203"
2767825865,1203,"2767825865.1203"
2776977750,1203,"2776977750.1203"
2886618128,1203,"2886618128.1203"
2894940099,1203,"2894940099.1203"
2977044203,1203,"2977044203.1203"
2987488969,1203,"2987488969.1203"
2994725687,1203,"2994725687.1203"
3056777668,1203,"3056777668.1203"
3165192143,1203,"3165192143.1203"
3340067219,1203,"3340067219.1203"
3409443468,1203,"3409443468.1203"
3436916023,1203,"3436916023.1203"
3522021942,1203,"3522021942.1203"
3554892330,1203,"3554892330.1203"
3606763341,1203,"3606763341.1203"
3735160950,1203,"3735160950.1203"
3899598976,1203,"3899598976.1203"
3925196109,1203,"3925196109.1203"
3990431749,1203,"3990431749.1203"
3992150825,1203,"3992150825.1203"
16601004,1204,"16601004.1204"
52226503,1204,"52226503.1204"
176903477,1204,"176903477.1204"
206043678,1204,"206043678.1204"
283359780,1204,"283359780.1204"
293379938,1204,"293379938.1204"
313404950,1204,"313404950.1204"
501174615,1204,"501174615.1204"
553944768,1204,"553944768.1204"
553958512,1204,"553958512.1204"
613991555,1204,"613991555.1204"
749138265,1204,"749138265.1204"
767405138,1204,"767405138.1204"
773013889,1204,"773013889.1204"
800671986,1204,"800671986.1204"
829790803,1204,"829790803.1204"
835584094,1204,"835584094.1204"
884298832,1204,"884298832.1204"
902336083,1204,"902336083.1204"
953770406,1204,"953770406.1204"
988320027,1204,"988320027.1204"
1062596789,1204,"1062596789.1204"
1068544293,1204,"1068544293.1204"
1111628040,1204,"1111628040.1204"
1140555014,1204,"1140555014.1204"
1410827373,1204,"1410827373.1204"
1429158895,1204,"1429158895.1204"
1440576054,1204,"1440576054.1204"
1499941704,1204,"1499941704.1204"
1535973786,1204,"1535973786.1204"
1763963450,1204,"1763963450.1204"
1783207018,1204,"1783207018.1204"
1931309650,1204,"1931309650.1204"
2095433836,1204,"2095433836.1204"
2099250300,1204,"2099250300.1204"
2108190576,1204,"2108190576.1204"
2160468435,1204,"2160468435.1204"
2186059794,1204,"2186059794.1204"
2190430610,1204,"2190430610.1204"
2218270587,1204,"2218270587.1204"
2238919982,1204,"2238919982.1204"
2375007324,1204,"2375007324.1204"
2387158051,1204,"2387158051.1204"
2396060786,1204,"2396060786.1204"
2408622171,1204,"2408622171.1204"
2414432728,1204,"2414432728.1204"
2431892350,1204,"2431892350.1204"
2448221675,1204,"2448221675.1204"
2456740393,1204,"2456740393.1204"
2463684711,1204,"2463684711.1204"
2587638222,1204,"2587638222.1204"
2589851716,1204,"2589851716.1204"
2621070261,1204,"2621070261.1204"
2640028681,1204,"2640028681.1204"
2767825865,1204,"2767825865.1204"
2787103171,1204,"2787103171.1204"
2812477748,1204,"2812477748.1204"
2848726040,1204,"2848726040.1204"
2947990758,1204,"2947990758.1204"
2987488969,1204,"2987488969.1204"
3056777668,1204,"3056777668.1204"
3165192143,1204,"3165192143.1204"
3216928058,1204,"3216928058.1204"
3554892330,1204,"3554892330.1204"
3606763341,1204,"3606763341.1204"
3735160950,1204,"3735160950.1204"
3899598976,1204,"3899598976.1204"
3925196109,1204,"3925196109.1204"
3990431749,1204,"3990431749.1204"
4260897988,1204,"4260897988.1204"
176903477,1205,"176903477.1205"
3216928058,1205,"3216928058.1205"
16601004,1208,"16601004.1208"
18272839,1208,"18272839.1208"
52226503,1208,"52226503.1208"
73653774,1208,"73653774.1208"
123933562,1208,"123933562.1208"
124345883,1208,"124345883.1208"
158549267,1208,"158549267.1208"
176903477,1208,"176903477.1208"
206043678,1208,"206043678.1208"
283359780,1208,"283359780.1208"
293379938,1208,"293379938.1208"
313404950,1208,"313404950.1208"
440086838,1208,"440086838.1208"
501174615,1208,"501174615.1208"
553944768,1208,"553944768.1208"
553958512,1208,"553958512.1208"
564383785,1208,"564383785.1208"
613991555,1208,"613991555.1208"
644289465,1208,"644289465.1208"
749138265,1208,"749138265.1208"
767405138,1208,"767405138.1208"
773013889,1208,"773013889.1208"
800671986,1208,"800671986.1208"
829606697,1208,"829606697.1208"
829790803,1208,"829790803.1208"
835584094,1208,"835584094.1208"
884298832,1208,"884298832.1208"
902336083,1208,"902336083.1208"
916659413,1208,"916659413.1208"
953770406,1208,"953770406.1208"
988320027,1208,"988320027.1208"
1062596789,1208,"1062596789.1208"
1068544293,1208,"1068544293.1208"
1111628040,1208,"1111628040.1208"
1116924851,1208,"1116924851.1208"
1140555014,1208,"1140555014.1208"
1163216082,1208,"1163216082.1208"
1191789054,1208,"1191789054.1208"
1368383213,1208,"1368383213.1208"
1410827373,1208,"1410827373.1208"
1429158895,1208,"1429158895.1208"
1440576054,1208,"1440576054.1208"
1448329200,1208,"1448329200.1208"
1499941704,1208,"1499941704.1208"
1535973786,1208,"1535973786.1208"
1763963450,1208,"1763963450.1208"
1783207018,1208,"1783207018.1208"
1931309650,1208,"1931309650.1208"
2095433836,1208,"2095433836.1208"
2099250300,1208,"2099250300.1208"
2108190576,1208,"2108190576.1208"
2160468435,1208,"2160468435.1208"
2186059794,1208,"2186059794.1208"
2190430610,1208,"2190430610.1208"
2218270587,1208,"2218270587.1208"
2235104824,1208,"2235104824.1208"
2238919982,1208,"2238919982.1208"
2328441983,1208,"2328441983.1208"
2375007324,1208,"2375007324.1208"
2387158051,1208,"2387158051.1208"
2396060786,1208,"2396060786.1208"
2408622171,1208,"2408622171.1208"
2414432728,1208,"2414432728.1208"
2431892350,1208,"2431892350.1208"
2448221675,1208,"2448221675.1208"
2456740393,1208,"2456740393.1208"
2463684711,1208,"2463684711.1208"
2587638222,1208,"2587638222.1208"
2589851716,1208,"2589851716.1208"
2603746130,1208,"2603746130.1208"
2621070261,1208,"2621070261.1208"
2640028681,1208,"2640028681.1208"
2767825865,1208,"2767825865.1208"
2776977750,1208,"2776977750.1208"
2787103171,1208,"2787103171.1208"
2812477748,1208,"2812477748.1208"
2848726040,1208,"2848726040.1208"
2886618128,1208,"2886618128.1208"
2894940099,1208,"2894940099.1208"
2947990758,1208,"2947990758.1208"
2977044203,1208,"2977044203.1208"
2987488969,1208,"2987488969.1208"
2994725687,1208,"2994725687.1208"
3056777668,1208,"3056777668.1208"
3162864798,1208,"3162864798.1208"
3165192143,1208,"3165192143.1208"
3216928058,1208,"3216928058.1208"
3340067219,1208,"3340067219.1208"
3409443468,1208,"3409443468.1208"
3436916023,1208,"3436916023.1208"
3522021942,1208,"3522021942.1208"
3554892330,1208,"3554892330.1208"
3606763341,1208,"3606763341.1208"
3735160950,1208,"3735160950.1208"
3899598976,1208,"3899598976.1208"
3925196109,1208,"3925196109.1208"
3990431749,1208,"3990431749.1208"
3992150825,1208,"3992150825.1208"
4077204288,1208,"4077204288.1208"
4260897988,1208,"4260897988.1208"
52226503,1209,"52226503.1209"
501174615,1209,"501174615.1209"
644289465,1209,"644289465.1209"
1429158895,1209,"1429158895.1209"
1440576054,1209,"1440576054.1209"
1763963450,1209,"1763963450.1209"
1783207018,1209,"1783207018.1209"
2396060786,1209,"2396060786.1209"
2456740393,1209,"2456740393.1209"
2587638222,1209,"2587638222.1209"
2640028681,1209,"2640028681.1209"
2776977750,1209,"2776977750.1209"
73653774,1210,"73653774.1210"
176903477,1210,"176903477.1210"
283359780,1210,"283359780.1210"
293379938,1210,"293379938.1210"
553944768,1210,"553944768.1210"
553958512,1210,"553958512.1210"
564383785,1210,"564383785.1210"
613991555,1210,"613991555.1210"
767405138,1210,"767405138.1210"
773013889,1210,"773013889.1210"
916659413,1210,"916659413.1210"
988320027,1210,"988320027.1210"
1062596789,1210,"1062596789.1210"
1068544293,1210,"1068544293.1210"
1111628040,1210,"1111628040.1210"
1116924851,1210,"1116924851.1210"
1163216082,1210,"1163216082.1210"
1368383213,1210,"1368383213.1210"
1429158895,1210,"1429158895.1210"
2095433836,1210,"2095433836.1210"
2099250300,1210,"2099250300.1210"
2190430610,1210,"2190430610.1210"
2218270587,1210,"2218270587.1210"
2235104824,1210,"2235104824.1210"
2387158051,1210,"2387158051.1210"
2414432728,1210,"2414432728.1210"
2463684711,1210,"2463684711.1210"
2587638222,1210,"2587638222.1210"
2776977750,1210,"2776977750.1210"
3056777668,1210,"3056777668.1210"
3162864798,1210,"3162864798.1210"
3165192143,1210,"3165192143.1210"
3216928058,1210,"3216928058.1210"
3340067219,1210,"3340067219.1210"
3409443468,1210,"3409443468.1210"
3436916023,1210,"3436916023.1210"
3554892330,1210,"3554892330.1210"
3606763341,1210,"3606763341.1210"
3992150825,1210,"3992150825.1210"
613991555,1211,"613991555.1211"
1410827373,1212,"1410827373.1212"
2396060786,1212,"2396060786.1212"
16601004,1213,"16601004.1213"
18272839,1213,"18272839.1213"
52226503,1213,"52226503.1213"
124345883,1213,"124345883.1213"
176903477,1213,"176903477.1213"
206043678,1213,"206043678.1213"
283359780,1213,"283359780.1213"
313404950,1213,"313404950.1213"
440086838,1213,"440086838.1213"
501174615,1213,"501174615.1213"
553944768,1213,"553944768.1213"
553958512,1213,"553958512.1213"
564383785,1213,"564383785.1213"
613991555,1213,"613991555.1213"
644289465,1213,"644289465.1213"
767405138,1213,"767405138.1213"
773013889,1213,"773013889.1213"
800671986,1213,"800671986.1213"
829606697,1213,"829606697.1213"
829790803,1213,"829790803.1213"
835584094,1213,"835584094.1213"
902336083,1213,"902336083.1213"
916659413,1213,"916659413.1213"
953770406,1213,"953770406.1213"
1062596789,1213,"1062596789.1213"
1068544293,1213,"1068544293.1213"
1111628040,1213,"1111628040.1213"
1116924851,1213,"1116924851.1213"
1140555014,1213,"1140555014.1213"
1163216082,1213,"1163216082.1213"
1191789054,1213,"1191789054.1213"
1368383213,1213,"1368383213.1213"
1410827373,1213,"1410827373.1213"
1429158895,1213,"1429158895.1213"
1440576054,1213,"1440576054.1213"
1448329200,1213,"1448329200.1213"
1499941704,1213,"1499941704.1213"
1535973786,1213,"1535973786.1213"
1763963450,1213,"1763963450.1213"
1783207018,1213,"1783207018.1213"
2095433836,1213,"2095433836.1213"
2108190576,1213,"2108190576.1213"
2160468435,1213,"2160468435.1213"
2186059794,1213,"2186059794.1213"
2190430610,1213,"2190430610.1213"
2218270587,1213,"2218270587.1213"
2238919982,1213,"2238919982.1213"
2375007324,1213,"2375007324.1213"
2387158051,1213,"2387158051.1213"
2408622171,1213,"2408622171.1213"
2448221675,1213,"2448221675.1213"
2456740393,1213,"2456740393.1213"
2587638222,1213,"2587638222.1213"
2603746130,1213,"2603746130.1213"
2621070261,1213,"2621070261.1213"
2767825865,1213,"2767825865.1213"
2787103171,1213,"2787103171.1213"
2812477748,1213,"2812477748.1213"
2848726040,1213,"2848726040.1213"
2886618128,1213,"2886618128.1213"
2894940099,1213,"2894940099.1213"
2947990758,1213,"2947990758.1213"
2977044203,1213,"2977044203.1213"
2987488969,1213,"2987488969.1213"
3056777668,1213,"3056777668.1213"
3162864798,1213,"3162864798.1213"
3165192143,1213,"3165192143.1213"
3340067219,1213,"3340067219.1213"
3409443468,1213,"3409443468.1213"
3436916023,1213,"3436916023.1213"
3522021942,1213,"3522021942.1213"
3554892330,1213,"3554892330.1213"
3606763341,1213,"3606763341.1213"
3899598976,1213,"3899598976.1213"
3925196109,1213,"3925196109.1213"
3990431749,1213,"3990431749.1213"
3992150825,1213,"3992150825.1213"
4077204288,1213,"4077204288.1213"
4260897988,1213,"4260897988.1213"
16601004,1215,"16601004.1215"
18272839,1215,"18272839.1215"
52226503,1215,"52226503.1215"
73653774,1215,"73653774.1215"
123933562,1215,"123933562.1215"
124345883,1215,"124345883.1215"
158549267,1215,"158549267.1215"
176903477,1215,"176903477.1215"
206043678,1215,"206043678.1215"
283359780,1215,"283359780.1215"
293379938,1215,"293379938.1215"
313404950,1215,"313404950.1215"
440086838,1215,"440086838.1215"
501174615,1215,"501174615.1215"
553944768,1215,"553944768.1215"
553958512,1215,"553958512.1215"
564383785,1215,"564383785.1215"
613991555,1215,"613991555.1215"
644289465,1215,"644289465.1215"
749138265,1215,"749138265.1215"
767405138,1215,"767405138.1215"
773013889,1215,"773013889.1215"
800671986,1215,"800671986.1215"
829606697,1215,"829606697.1215"
829790803,1215,"829790803.1215"
835584094,1215,"835584094.1215"
884298832,1215,"884298832.1215"
902336083,1215,"902336083.1215"
916659413,1215,"916659413.1215"
953770406,1215,"953770406.1215"
988320027,1215,"988320027.1215"
1062596789,1215,"1062596789.1215"
1068544293,1215,"1068544293.1215"
1111628040,1215,"1111628040.1215"
1116924851,1215,"1116924851.1215"
1140555014,1215,"1140555014.1215"
1163216082,1215,"1163216082.1215"
1191789054,1215,"1191789054.1215"
1368383213,1215,"1368383213.1215"
1410827373,1215,"1410827373.1215"
1429158895,1215,"1429158895.1215"
1440576054,1215,"1440576054.1215"
1448329200,1215,"1448329200.1215"
1499941704,1215,"1499941704.1215"
1535973786,1215,"1535973786.1215"
1763963450,1215,"1763963450.1215"
1783207018,1215,"1783207018.1215"
1931309650,1215,"1931309650.1215"
2095433836,1215,"2095433836.1215"
2099250300,1215,"2099250300.1215"
2108190576,1215,"2108190576.1215"
2160468435,1215,"2160468435.1215"
2186059794,1215,"2186059794.1215"
2190430610,1215,"2190430610.1215"
2218270587,1215,"2218270587.1215"
2235104824,1215,"2235104824.1215"
2238919982,1215,"2238919982.1215"
2328441983,1215,"2328441983.1215"
2375007324,1215,"2375007324.1215"
2387158051,1215,"2387158051.1215"
2396060786,1215,"2396060786.1215"
2408622171,1215,"2408622171.1215"
2414432728,1215,"2414432728.1215"
2431892350,1215,"2431892350.1215"
2448221675,1215,"2448221675.1215"
2456740393,1215,"2456740393.1215"
2463684711,1215,"2463684711.1215"
2587638222,1215,"2587638222.1215"
2589851716,1215,"2589851716.1215"
2603746130,1215,"2603746130.1215"
2621070261,1215,"2621070261.1215"
2640028681,1215,"2640028681.1215"
2767825865,1215,"2767825865.1215"
2776977750,1215,"2776977750.1215"
2787103171,1215,"2787103171.1215"
2812477748,1215,"2812477748.1215"
2848726040,1215,"2848726040.1215"
2886618128,1215,"2886618128.1215"
2894940099,1215,"2894940099.1215"
2947990758,1215,"2947990758.1215"
2977044203,1215,"2977044203.1215"
2987488969,1215,"2987488969.1215"
2994725687,1215,"2994725687.1215"
3056777668,1215,"3056777668.1215"
3162864798,1215,"3162864798.1215"
3165192143,1215,"3165192143.1215"
3216928058,1215,"3216928058.1215"
3340067219,1215,"3340067219.1215"
3409443468,1215,"3409443468.1215"
3436916023,1215,"3436916023.1215"
3522021942,1215,"3522021942.1215"
3554892330,1215,"3554892330.1215"
3606763341,1215,"3606763341.1215"
3735160950,1215,"3735160950.1215"
3899598976,1215,"3899598976.1215"
3925196109,1215,"3925196109.1215"
3990431749,1215,"3990431749.1215"
3992150825,1215,"3992150825.1215"
4077204288,1215,"4077204288.1215"
4260897988,1215,"4260897988.1215"
73653774,1216,"73653774.1216"
158549267,1216,"158549267.1216"
440086838,1216,"440086838.1216"
501174615,1216,"501174615.1216"
564383785,1216,"564383785.1216"
613991555,1216,"613991555.1216"
749138265,1216,"749138265.1216"
773013889,1216,"773013889.1216"
800671986,1216,"800671986.1216"
835584094,1216,"835584094.1216"
988320027,1216,"988320027.1216"
1062596789,1216,"1062596789.1216"
1116924851,1216,"1116924851.1216"
1191789054,1216,"1191789054.1216"
1410827373,1216,"1410827373.1216"
2095433836,1216,"2095433836.1216"
2099250300,1216,"2099250300.1216"
2108190576,1216,"2108190576.1216"
2218270587,1216,"2218270587.1216"
2238919982,1216,"2238919982.1216"
2328441983,1216,"2328441983.1216"
2587638222,1216,"2587638222.1216"
2603746130,1216,"2603746130.1216"
2787103171,1216,"2787103171.1216"
2812477748,1216,"2812477748.1216"
3340067219,1216,"3340067219.1216"
3899598976,1216,"3899598976.1216"
3992150825,1216,"3992150825.1216"
4077204288,1216,"4077204288.1216"
18272839,1218,"18272839.1218"
176903477,1218,"176903477.1218"
313404950,1218,"313404950.1218"
501174615,1218,"501174615.1218"
1763963450,1218,"1763963450.1218"
2218270587,1218,"2218270587.1218"
2848726040,1218,"2848726040.1218"
2894940099,1218,"2894940099.1218"
2431892350,1219,"2431892350.1219"
2621070261,1219,"2621070261.1219"
3165192143,1221,"3165192143.1221"
18272839,1223,"18272839.1223"
123933562,1223,"123933562.1223"
283359780,1223,"283359780.1223"
440086838,1223,"440086838.1223"
501174615,1223,"501174615.1223"
613991555,1223,"613991555.1223"
767405138,1223,"767405138.1223"
829790803,1223,"829790803.1223"
988320027,1223,"988320027.1223"
1191789054,1223,"1191789054.1223"
1410827373,1223,"1410827373.1223"
1499941704,1223,"1499941704.1223"
2190430610,1223,"2190430610.1223"
2235104824,1223,"2235104824.1223"
2408622171,1223,"2408622171.1223"
2414432728,1223,"2414432728.1223"
2431892350,1223,"2431892350.1223"
2587638222,1223,"2587638222.1223"
2621070261,1223,"2621070261.1223"
2640028681,1223,"2640028681.1223"
2894940099,1223,"2894940099.1223"
2994725687,1223,"2994725687.1223"
3409443468,1223,"3409443468.1223"
3522021942,1223,"3522021942.1223"
4260897988,1223,"4260897988.1223"
158549267,1225,"158549267.1225"
440086838,1225,"440086838.1225"
829790803,1225,"829790803.1225"
884298832,1225,"884298832.1225"
1062596789,1225,"1062596789.1225"
1068544293,1225,"1068544293.1225"
1140555014,1225,"1140555014.1225"
2095433836,1225,"2095433836.1225"
2640028681,1225,"2640028681.1225"
2767825865,1225,"2767825865.1225"
4077204288,1225,"4077204288.1225"
124345883,1226,"124345883.1226"
158549267,1226,"158549267.1226"
176903477,1226,"176903477.1226"
293379938,1226,"293379938.1226"
440086838,1226,"440086838.1226"
501174615,1226,"501174615.1226"
644289465,1226,"644289465.1226"
829790803,1226,"829790803.1226"
884298832,1226,"884298832.1226"
916659413,1226,"916659413.1226"
953770406,1226,"953770406.1226"
988320027,1226,"988320027.1226"
1191789054,1226,"1191789054.1226"
1763963450,1226,"1763963450.1226"
2108190576,1226,"2108190576.1226"
2238919982,1226,"2238919982.1226"
2328441983,1226,"2328441983.1226"
2375007324,1226,"2375007324.1226"
2396060786,1226,"2396060786.1226"
2431892350,1226,"2431892350.1226"
2456740393,1226,"2456740393.1226"
2787103171,1226,"2787103171.1226"
3165192143,1226,"3165192143.1226"
3436916023,1226,"3436916023.1226"
4077204288,1226,"4077204288.1226"
2095433836,1227,"2095433836.1227"
2448221675,1229,"2448221675.1229"
2812477748,1229,"2812477748.1229"
313404950,1231,"313404950.1231"
1429158895,1231,"1429158895.1231"
1448329200,1231,"1448329200.1231"
2414432728,1231,"2414432728.1231"
3554892330,1231,"3554892330.1231"
4077204288,1231,"4077204288.1231"
206043678,1234,"206043678.1234"
501174615,1234,"501174615.1234"
553944768,1234,"553944768.1234"
553958512,1234,"553958512.1234"
564383785,1234,"564383785.1234"
773013889,1234,"773013889.1234"
800671986,1234,"800671986.1234"
829606697,1234,"829606697.1234"
835584094,1234,"835584094.1234"
884298832,1234,"884298832.1234"
988320027,1234,"988320027.1234"
1062596789,1234,"1062596789.1234"
1111628040,1234,"1111628040.1234"
1116924851,1234,"1116924851.1234"
1191789054,1234,"1191789054.1234"
1440576054,1234,"1440576054.1234"
1448329200,1234,"1448329200.1234"
1499941704,1234,"1499941704.1234"
1535973786,1234,"1535973786.1234"
1931309650,1234,"1931309650.1234"
2095433836,1234,"2095433836.1234"
2099250300,1234,"2099250300.1234"
2108190576,1234,"2108190576.1234"
2186059794,1234,"2186059794.1234"
2218270587,1234,"2218270587.1234"
2414432728,1234,"2414432728.1234"
2448221675,1234,"2448221675.1234"
2587638222,1234,"2587638222.1234"
2589851716,1234,"2589851716.1234"
2640028681,1234,"2640028681.1234"
2767825865,1234,"2767825865.1234"
2987488969,1234,"2987488969.1234"
2994725687,1234,"2994725687.1234"
3162864798,1234,"3162864798.1234"
3165192143,1234,"3165192143.1234"
3216928058,1234,"3216928058.1234"
3554892330,1234,"3554892330.1234"
3735160950,1234,"3735160950.1234"
3899598976,1234,"3899598976.1234"
2414432728,1236,"2414432728.1236"
3056777668,1237,"3056777668.1237"
829790803,1238,"829790803.1238"
1448329200,1238,"1448329200.1238"
2886618128,1238,"2886618128.1238"
1068544293,1239,"1068544293.1239"
1163216082,1239,"1163216082.1239"
1931309650,1239,"1931309650.1239"
2587638222,1239,"2587638222.1239"
2767825865,1239,"2767825865.1239"
2886618128,1239,"2886618128.1239"
3409443468,1239,"3409443468.1239"
206043678,1241,"206043678.1241"
293379938,1241,"293379938.1241"
644289465,1241,"644289465.1241"
773013889,1241,"773013889.1241"
800671986,1241,"800671986.1241"
835584094,1241,"835584094.1241"
916659413,1241,"916659413.1241"
1062596789,1241,"1062596789.1241"
1191789054,1241,"1191789054.1241"
2408622171,1241,"2408622171.1241"
2456740393,1241,"2456740393.1241"
2587638222,1241,"2587638222.1241"
2589851716,1241,"2589851716.1241"
2886618128,1241,"2886618128.1241"
2894940099,1241,"2894940099.1241"
3162864798,1241,"3162864798.1241"
3216928058,1241,"3216928058.1241"
4077204288,1241,"4077204288.1241"
501174615,1242,"501174615.1242"
553944768,1242,"553944768.1242"
553958512,1242,"553958512.1242"
613991555,1242,"613991555.1242"
1163216082,1242,"1163216082.1242"
1429158895,1242,"1429158895.1242"
1499941704,1242,"1499941704.1242"
1783207018,1242,"1783207018.1242"
2190430610,1242,"2190430610.1242"
2235104824,1242,"2235104824.1242"
2238919982,1242,"2238919982.1242"
2448221675,1242,"2448221675.1242"
2621070261,1242,"2621070261.1242"
2994725687,1242,"2994725687.1242"
3899598976,1242,"3899598976.1242"
3992150825,1242,"3992150825.1242"
4260897988,1242,"4260897988.1242"
767405138,1244,"767405138.1244"
1116924851,1244,"1116924851.1244"
1429158895,1244,"1429158895.1244"
1535973786,1244,"1535973786.1244"
2587638222,1244,"2587638222.1244"
3409443468,1244,"3409443468.1244"
3554892330,1244,"3554892330.1244"
123933562,1246,"123933562.1246"
2160468435,1246,"2160468435.1246"
2456740393,1246,"2456740393.1246"
2812477748,1246,"2812477748.1246"
4260897988,1246,"4260897988.1246"
73653774,1248,"73653774.1248"
123933562,1248,"123933562.1248"
158549267,1248,"158549267.1248"
1111628040,1248,"1111628040.1248"
2095433836,1248,"2095433836.1248"
2235104824,1248,"2235104824.1248"
2396060786,1248,"2396060786.1248"
2603746130,1248,"2603746130.1248"
2787103171,1248,"2787103171.1248"
3409443468,1248,"3409443468.1248"
3436916023,1248,"3436916023.1248"
16601004,1249,"16601004.1249"
52226503,1249,"52226503.1249"
283359780,1249,"283359780.1249"
553944768,1249,"553944768.1249"
553958512,1249,"553958512.1249"
767405138,1249,"767405138.1249"
829606697,1249,"829606697.1249"
884298832,1249,"884298832.1249"
902336083,1249,"902336083.1249"
916659413,1249,"916659413.1249"
1111628040,1249,"1111628040.1249"
1191789054,1249,"1191789054.1249"
1448329200,1249,"1448329200.1249"
1499941704,1249,"1499941704.1249"
1535973786,1249,"1535973786.1249"
1763963450,1249,"1763963450.1249"
2095433836,1249,"2095433836.1249"
2408622171,1249,"2408622171.1249"
2414432728,1249,"2414432728.1249"
2431892350,1249,"2431892350.1249"
2448221675,1249,"2448221675.1249"
2587638222,1249,"2587638222.1249"
2589851716,1249,"2589851716.1249"
2787103171,1249,"2787103171.1249"
2848726040,1249,"2848726040.1249"
2894940099,1249,"2894940099.1249"
3162864798,1249,"3162864798.1249"
3165192143,1249,"3165192143.1249"
3340067219,1249,"3340067219.1249"
3554892330,1249,"3554892330.1249"
3899598976,1249,"3899598976.1249"
3992150825,1249,"3992150825.1249"
564383785,1250,"564383785.1250"
1062596789,1250,"1062596789.1250"
1368383213,1250,"1368383213.1250"
1440576054,1250,"1440576054.1250"
2848726040,1250,"2848726040.1250"
2987488969,1250,"2987488969.1250"
3992150825,1250,"3992150825.1250"
73653774,1251,"73653774.1251"
953770406,1251,"953770406.1251"
1111628040,1251,"1111628040.1251"
1410827373,1251,"1410827373.1251"
2186059794,1251,"2186059794.1251"
2328441983,1251,"2328441983.1251"
2463684711,1251,"2463684711.1251"
2994725687,1251,"2994725687.1251"
2787103171,1252,"2787103171.1252"
3899598976,1252,"3899598976.1252"
1191789054,1254,"1191789054.1254"
1448329200,1254,"1448329200.1254"
2099250300,1254,"2099250300.1254"
2186059794,1254,"2186059794.1254"
3990431749,1254,"3990431749.1254"
293379938,1256,"293379938.1256"
884298832,1257,"884298832.1257"
800671986,1258,"800671986.1258"
1140555014,1258,"1140555014.1258"
